timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-17T21:37:16.339125+00:00,12,4,320,2,280,True,176,121788.77,27.22,40.39,100413.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:37:24.958545+00:00,12,5,320,30,4200,True,176,316831.69,26.6,39.6,100414.8,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:37:34.125383+00:00,12,6,265,32,4480,True,176,408700.84,25.42,40.17,100383.84,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:37:43.311900+00:00,12,7,210,32,4480,True,176,588336.69,25.28,40.51,100384.3,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:37:52.484162+00:00,12,8,155,32,4480,True,176,1101667.62,25.09,40.73,100382.47,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:38:01.670346+00:00,12,9,100,32,4480,True,176,3275489.75,24.78,41.28,100377.09,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:38:10.843092+00:00,12,10,155,32,4480,True,176,769057.44,25.0,41.13,100381.57,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:38:40.029575+00:00,13,1,210,32,4480,True,176,254473.16,24.63,42.54,100385.66,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:38:40.804455+00:00,13,2,265,2,280,True,176,113904.34,26.47,41.98,100401.75,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:38:49.431413+00:00,13,3,265,30,4200,True,176,213422.27,26.19,40.74,100409.3,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:38:50.218182+00:00,13,4,320,2,280,True,176,121355.77,27.24,40.41,100411.38,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:38:58.829961+00:00,13,5,320,30,4200,True,176,316537.88,26.61,39.69,100413.85,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:39:08.008460+00:00,13,6,265,32,4480,True,176,409436.22,25.44,39.9,100383.59,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:39:17.181843+00:00,13,7,210,32,4480,True,176,592421.19,25.31,40.35,100384.85,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:39:26.372440+00:00,13,8,155,32,4480,True,176,1106130.12,25.06,40.61,100380.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:39:35.550624+00:00,13,9,100,32,4480,True,176,3289299.25,24.78,41.34,100380.46,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:39:44.742609+00:00,13,10,155,32,4480,True,176,774291.12,24.97,41.11,100380.32,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:40:13.940757+00:00,14,1,210,32,4480,True,176,255808.14,24.62,42.53,100388.2,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:40:14.728757+00:00,14,2,265,2,280,True,176,114132.86,26.45,42.03,100408.81,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:40:23.341384+00:00,14,3,265,30,4200,True,176,212889.81,26.2,40.85,100412.05,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
